style_id,gender,brand,style_name,color,description,material_&_care,article_type,fabric,fit,neck,pattern,type,length,country_of_origin,waist_rise,wash_care,sleeve_length,image,price,quantity
14847814,Men,Mast & Harbour,Mast  Harbour Men White  Red Typography Print Handcrafted Cotton T-shirt,White,"<ul><li>White and red Tshirt for men</li><li>Typography handcrafted print</li><li>Regular length</li><li>Round neck</li><li>Short, regular sleeves</li><li>Knitted cotton fabric</li></ul>",Cotton <br> Machine wash,Tshirts,Cotton,Regular Fit,Round Neck,Printed,,Regular,India,,Machine Wash,Short Sleeves,"https://azmyntra.myntassets.com/dam-assets/assets/images/14847814/2021/8/10/7e1d5f32-8ec1-4c79-a8fd-4f621b9751dd1628587804507-Mast--Harbour-Men-White--Red-Typography-Printed-T-shirt-8421-1.jpg,https://azmyntra.myntassets.com/dam-assets/assets/images/14847814/2021/8/10/14795302-2da5-45fa-ace4-358ad9b512de1628587804488-Mast--Harbour-Men-White--Red-Typography-Printed-T-shirt-8421-2.jpg,http://assets.myntassets.com/assets/images/14847814/2021/8/10/7e1d5f32-8ec1-4c79-a8fd-4f621b9751dd1628587804507-Mast--Harbour-Men-White--Red-Typography-Printed-T-shirt-8421-1.jpg,https://azmyntra.myntassets.com/dam-assets/assets/images/14847814/2021/8/10/14795302-2da5-45fa-ace4-358ad9b512de1628587804488-Mast--Harbour-Men-White--Red-Typography-Printed-T-shirt-8421-2.jpg,http://assets.myntassets.com/assets/images/14847814/2021/8/10/7e1d5f32-8ec1-4c79-a8fd-4f621b9751dd1628587804507-Mast--Harbour-Men-White--Red-Typography-Printed-T-shirt-8421-1.jpg,http://assets.myntassets.com/assets/images/14847814/2021/8/10/14795302-2da5-45fa-ace4-358ad9b512de1628587804488-Mast--Harbour-Men-White--Red-Typography-Printed-T-shirt-8421-2.jpg,http://assets.myntassets.com/assets/images/14847814/2021/8/10/7944ad8b-255a-4119-830e-99e0717cd9631628587804469-Mast--Harbour-Men-White--Red-Typography-Printed-T-shirt-8421-3.jpg,http://assets.myntassets.com/assets/images/14847814/2021/8/10/45d7c806-1879-4b3c-8080-5e08e734221e1628587804431-Mast--Harbour-Men-White--Red-Typography-Printed-T-shirt-8421-5.jpg,http://assets.myntassets.com/assets/images/14847814/2021/8/10/cba694bf-03bc-4fc1-8560-9e13912330811628587804450-Mast--Harbour-Men-White--Red-Typography-Printed-T-shirt-8421-4.jpg",433.15200000000004,12
13904332,Men,Mast & Harbour,Mast  Harbour Men Blue Slim Fit Printed Casual Shirt,Blue,"Blue micro ditsy printed opaque Casual shirt ,has a spread collar,  button placket,  pocket, long regular sleeves,  curved hem","100% Cotton ,<br>Machine wash",Shirts,Cotton,Slim Fit,,Printed,,Regular,India,,Machine Wash,Long Sleeves,"https://azmyntra.myntassets.com/dam-assets/assets/images/13904332/2021/7/1/ba7503b0-3753-46b3-910f-e7c7f3ffd0d31625124628826-Mast--Harbour-Men-Shirts-5121625124628156-1.jpg,https://azmyntra.myntassets.com/dam-assets/assets/images/13904332/2021/7/1/45ea0233-124d-48fa-a6ea-9a415c681de41625124628814-Mast--Harbour-Men-Shirts-5121625124628156-2.jpg,http://assets.myntassets.com/assets/images/13904332/2021/7/1/ba7503b0-3753-46b3-910f-e7c7f3ffd0d31625124628826-Mast--Harbour-Men-Shirts-5121625124628156-1.jpg,https://azmyntra.myntassets.com/dam-assets/assets/images/13904332/2021/7/1/45ea0233-124d-48fa-a6ea-9a415c681de41625124628814-Mast--Harbour-Men-Shirts-5121625124628156-2.jpg,http://assets.myntassets.com/assets/images/13904332/2021/7/1/ba7503b0-3753-46b3-910f-e7c7f3ffd0d31625124628826-Mast--Harbour-Men-Shirts-5121625124628156-1.jpg,http://assets.myntassets.com/assets/images/13904332/2021/7/1/45ea0233-124d-48fa-a6ea-9a415c681de41625124628814-Mast--Harbour-Men-Shirts-5121625124628156-2.jpg,http://assets.myntassets.com/assets/images/13904332/2021/7/1/a6a83569-bae9-4de6-951d-7b9ecb2bfadd1625124628802-Mast--Harbour-Men-Shirts-5121625124628156-3.jpg,http://assets.myntassets.com/assets/images/13904332/2021/7/1/efacb738-1535-4ef2-94e4-e938868a14801625124628782-Mast--Harbour-Men-Shirts-5121625124628156-5.jpg,http://assets.myntassets.com/assets/images/13904332/2021/7/1/279a0d02-3542-4309-b364-ec2d0afdd2941625124628792-Mast--Harbour-Men-Shirts-5121625124628156-4.jpg,http://assets.myntassets.com/assets/images/13904332/2021/7/1/394a7ca1-fa02-4a78-b38d-c29c215b629b1625124628770-Mast--Harbour-Men-Shirts-5121625124628156-6.jpg",1069.456,10
14695952,Men,HERE&NOW,HERENOW Men Red  Black Pure Cotton Striped T-shirt,Red,"<ul> <li> Red Tshirt for men </li> <li> Striped </li> <li> Regular length </li> <li> Round neck </li> <li> Short,  regular sleeves </li> <li> Knitted cotton fabric </li> </ul>",100% Cotton<br>Machine wash,Tshirts,Cotton,Regular Fit,Round Neck,Striped,,Regular,India,,Machine Wash,Short Sleeves,"https://azmyntra.myntassets.com/dam-assets/assets/images/14695952/2021/8/20/79670c17-095e-4e38-ba88-1731d7a14d2f1629434348161-HERENOW-Men-Red--Black-Pure-Cotton-Striped-T-shirt-426162943-1.jpg,https://azmyntra.myntassets.com/dam-assets/assets/images/14695952/2021/8/20/ae1cb3a9-c6a1-491e-9aaf-b1c58f0668411629434348150-HERENOW-Men-Red--Black-Pure-Cotton-Striped-T-shirt-426162943-2.jpg,http://assets.myntassets.com/assets/images/14695952/2021/8/20/79670c17-095e-4e38-ba88-1731d7a14d2f1629434348161-HERENOW-Men-Red--Black-Pure-Cotton-Striped-T-shirt-426162943-1.jpg,https://azmyntra.myntassets.com/dam-assets/assets/images/14695952/2021/8/20/ae1cb3a9-c6a1-491e-9aaf-b1c58f0668411629434348150-HERENOW-Men-Red--Black-Pure-Cotton-Striped-T-shirt-426162943-2.jpg,http://assets.myntassets.com/assets/images/14695952/2021/8/20/79670c17-095e-4e38-ba88-1731d7a14d2f1629434348161-HERENOW-Men-Red--Black-Pure-Cotton-Striped-T-shirt-426162943-1.jpg,http://assets.myntassets.com/assets/images/14695952/2021/8/20/ae1cb3a9-c6a1-491e-9aaf-b1c58f0668411629434348150-HERENOW-Men-Red--Black-Pure-Cotton-Striped-T-shirt-426162943-2.jpg,http://assets.myntassets.com/assets/images/14695952/2021/8/20/fdaa8fb3-a545-46b0-9409-58dd14ac11c61629434348141-HERENOW-Men-Red--Black-Pure-Cotton-Striped-T-shirt-426162943-3.jpg,http://assets.myntassets.com/assets/images/14695952/2021/8/20/5749b85f-2b19-476b-9411-c27742ca1d871629434348123-HERENOW-Men-Red--Black-Pure-Cotton-Striped-T-shirt-426162943-5.jpg,http://assets.myntassets.com/assets/images/14695952/2021/8/20/3d447939-d642-4d76-b425-4b2d712342df1629434348134-HERENOW-Men-Red--Black-Pure-Cotton-Striped-T-shirt-426162943-4.jpg",457.024,12
11991548,Women,Roadster,Roadster Women Black Solid Sweatshirt With Printed Detail,Black,"Black solid sweatshirt with printed detail, has a round neck, straight hem",Material: 60% cotton and 40% polyester<br>Machine Wash,Sweatshirts,Cotton,,Round Neck,Solid,Pullover,Regular,India,,Machine Wash,Long Sleeves,"https://azmyntra.myntassets.com/dam-assets/assets/images/11991548/2020/10/8/6cf2cc2d-6746-45c0-aaa0-a77134494edb1602141585008-Roadster-Women-Black-Solid-Sweatshirt-6911602141583200-1.jpg,https://azmyntra.myntassets.com/dam-assets/assets/images/11991548/2020/10/8/5e7d79e4-d822-4882-a11f-d75706d5023a1602146815943-Roadster-Women-Black-Solid-Sweatshirt-2011602146815766-2.jpg,http://assets.myntassets.com/assets/images/11991548/2020/10/8/6cf2cc2d-6746-45c0-aaa0-a77134494edb1602141585008-Roadster-Women-Black-Solid-Sweatshirt-6911602141583200-1.jpg,https://azmyntra.myntassets.com/dam-assets/assets/images/11991548/2020/10/8/5e7d79e4-d822-4882-a11f-d75706d5023a1602146815943-Roadster-Women-Black-Solid-Sweatshirt-2011602146815766-2.jpg,http://assets.myntassets.com/assets/images/11991548/2020/10/8/6cf2cc2d-6746-45c0-aaa0-a77134494edb1602141585008-Roadster-Women-Black-Solid-Sweatshirt-6911602141583200-1.jpg,http://assets.myntassets.com/assets/images/11991548/2020/10/8/5e7d79e4-d822-4882-a11f-d75706d5023a1602146815943-Roadster-Women-Black-Solid-Sweatshirt-2011602146815766-2.jpg,http://assets.myntassets.com/assets/images/11991548/2020/10/8/631dbdc4-599d-4985-b5dc-6e73c9d305591602141584906-Roadster-Women-Black-Solid-Sweatshirt-6911602141583200-3.jpg,http://assets.myntassets.com/assets/images/11991548/2020/10/8/55a390c3-4666-4698-b6dc-b47fe5224db31602141584788-Roadster-Women-Black-Solid-Sweatshirt-6911602141583200-5.jpg,http://assets.myntassets.com/assets/images/11991548/2020/10/8/0257628b-c206-432b-bf9f-c6dcdae7a6e41602141584852-Roadster-Women-Black-Solid-Sweatshirt-6911602141583200-4.jpg",653.6,10
14383000,Men,Mast & Harbour,Mast  Harbour Men Teal Blue Printed Pure Cotton Casual Shirt,Teal,"Teal blue conversational printed opaquenbsp;casual shirt, has a spread collar, button placket, long regular sleeves, curved hem",100% Cottonnbsp;<br>Machine wash,Shirts,Cotton,Regular Fit,,Printed,,Regular,India,,Machine Wash,Long Sleeves,"https://azmyntra.myntassets.com/dam-assets/assets/images/14383000/2021/7/23/00f07a4e-6144-4a4d-9811-54e2b361da971627017236749-Mast--Harbour-Men-Shirts-5461627017236149-1.jpg,https://azmyntra.myntassets.com/dam-assets/assets/images/14383000/2021/7/23/9cddc819-bf9b-4fa8-91ab-e9faea4fe31b1627017236742-Mast--Harbour-Men-Shirts-5461627017236149-2.jpg,http://assets.myntassets.com/assets/images/14383000/2021/7/23/00f07a4e-6144-4a4d-9811-54e2b361da971627017236749-Mast--Harbour-Men-Shirts-5461627017236149-1.jpg,https://azmyntra.myntassets.com/dam-assets/assets/images/14383000/2021/7/23/9cddc819-bf9b-4fa8-91ab-e9faea4fe31b1627017236742-Mast--Harbour-Men-Shirts-5461627017236149-2.jpg,http://assets.myntassets.com/assets/images/14383000/2021/7/23/00f07a4e-6144-4a4d-9811-54e2b361da971627017236749-Mast--Harbour-Men-Shirts-5461627017236149-1.jpg,http://assets.myntassets.com/assets/images/14383000/2021/7/23/9cddc819-bf9b-4fa8-91ab-e9faea4fe31b1627017236742-Mast--Harbour-Men-Shirts-5461627017236149-2.jpg,http://assets.myntassets.com/assets/images/14383000/2021/7/23/d1a4c67e-3b1f-4581-ab26-9a8b427c4ce41627017236733-Mast--Harbour-Men-Shirts-5461627017236149-3.jpg,http://assets.myntassets.com/assets/images/14383000/2021/7/23/cf7c31c3-6f71-4f59-b1e8-243695acb8ad1627017236715-Mast--Harbour-Men-Shirts-5461627017236149-5.jpg,http://assets.myntassets.com/assets/images/14383000/2021/7/23/c8e35510-39a5-4291-8ab3-0c37f5e83a311627017236724-Mast--Harbour-Men-Shirts-5461627017236149-4.jpg,http://assets.myntassets.com/assets/images/14383000/2021/7/23/e5ee214d-d17f-41e2-b47f-8a95efa26d901627017236706-Mast--Harbour-Men-Shirts-5461627017236149-6.jpg",1018.7200000000001,10
13622728,Men,Roadster,Roadster Men Teal Green  White Brand Logo Printed Cotton T-shirt,Teal,"<ul> <li> Teal and white Tshirt for men </li> <li> Brand logo printed </li> <li> Regular length </li> <li> Round neck </li> <li> Short,  regular sleeves </li> <li> Woven cotton fabric </li> </ul>",Cotton <br> Machine wash,Tshirts,Cotton,Regular Fit,Round Neck,Printed,,Regular,India,,Machine Wash,Short Sleeves,"https://azmyntra.myntassets.com/dam-assets/assets/images/13622728/2021/6/23/06646221-28aa-48e4-aa22-d3b5c33146071624442842208-Roadster-Men-Tshirts-531624442841869-1.jpg,https://azmyntra.myntassets.com/dam-assets/assets/images/13622728/2021/6/23/4966283a-bc59-41e8-80c1-698bd26fac891624442842199-Roadster-Men-Tshirts-531624442841869-2.jpg,http://assets.myntassets.com/assets/images/13622728/2021/6/23/06646221-28aa-48e4-aa22-d3b5c33146071624442842208-Roadster-Men-Tshirts-531624442841869-1.jpg,https://azmyntra.myntassets.com/dam-assets/assets/images/13622728/2021/6/23/4966283a-bc59-41e8-80c1-698bd26fac891624442842199-Roadster-Men-Tshirts-531624442841869-2.jpg,http://assets.myntassets.com/assets/images/13622728/2021/6/23/06646221-28aa-48e4-aa22-d3b5c33146071624442842208-Roadster-Men-Tshirts-531624442841869-1.jpg,http://assets.myntassets.com/assets/images/13622728/2021/6/23/4966283a-bc59-41e8-80c1-698bd26fac891624442842199-Roadster-Men-Tshirts-531624442841869-2.jpg,http://assets.myntassets.com/assets/images/13622728/2021/6/23/16ef6601-a648-4991-b37b-d2733c08dfbb1624442842191-Roadster-Men-Tshirts-531624442841869-3.jpg,http://assets.myntassets.com/assets/images/13622728/2021/6/23/28e20091-8059-4280-821c-93a35bf64bfb1624442842176-Roadster-Men-Tshirts-531624442841869-5.jpg,http://assets.myntassets.com/assets/images/13622728/2021/6/23/5fe186ce-440f-4513-99b1-6d1a7f975bc61624442842183-Roadster-Men-Tshirts-531624442841869-4.jpg",498.048,10
13822482,Men,M&H Our Water,MH Our Water Men Green Floral Printed Organic Cotton Sustainable T-shirt,Green,"<ul><li>Green T-shirt for men</li><li>Floral printed</li><li>Regular length</li><li>Round neck</li><li>Short, regular sleeves</li><li>Knitted organic cotton fabric</li></ul>",100% Organic cotton<br>Machine wash,Tshirts,Organic Cotton,Regular Fit,Round Neck,Printed,,Regular,India,,Machine Wash,Short Sleeves,"https://azmyntra.myntassets.com/dam-assets/assets/images/13822482/2021/7/14/a8f921f1-a587-47cd-aae8-a21fa6327b041626256268371-Sustainable-671626256267850-1.jpg,https://azmyntra.myntassets.com/dam-assets/assets/images/13822482/2021/7/14/71e54b57-aff6-442d-8479-d92f6bf456201626256268351-Sustainable-671626256267850-2.jpg,http://assets.myntassets.com/assets/images/13822482/2021/7/14/a8f921f1-a587-47cd-aae8-a21fa6327b041626256268371-Sustainable-671626256267850-1.jpg,https://azmyntra.myntassets.com/dam-assets/assets/images/13822482/2021/7/14/71e54b57-aff6-442d-8479-d92f6bf456201626256268351-Sustainable-671626256267850-2.jpg,http://assets.myntassets.com/assets/images/13822482/2021/7/14/a8f921f1-a587-47cd-aae8-a21fa6327b041626256268371-Sustainable-671626256267850-1.jpg,http://assets.myntassets.com/assets/images/13822482/2021/7/14/71e54b57-aff6-442d-8479-d92f6bf456201626256268351-Sustainable-671626256267850-2.jpg,http://assets.myntassets.com/assets/images/13822482/2021/7/14/51bff8bf-9592-4ddf-a307-590ffdb3d1061626256268327-Sustainable-671626256267850-3.jpg,http://assets.myntassets.com/assets/images/13822482/2021/7/14/be84e8fc-452d-4538-bc80-90e4948781871626256268285-Sustainable-671626256267850-5.jpg,http://assets.myntassets.com/assets/images/13822482/2021/7/14/65691904-6a38-4684-b64e-698dafa6b9e11626256268305-Sustainable-671626256267850-4.jpg",525.712,12
14012520,Men,Mast & Harbour,Mast  Harbour Men Blue Skinny Fit Mildly Distressed Light Fade Stretchable Jeans,Blue,"<ul> <li> Medium light fade blue jeans </li> <li> Skinny fit,  mid-rise </li> <li> Mildly distressed </li> <li> Stretchable </li> <li> 5 pocket </li> <li> Length: regular </li> </ul>","99% Cotton, 1% Elastane<br>Machine wash",Jeans,Cotton,Skinny Fit,,,,Regular,India,Mid-Rise,Machine Wash,,"https://azmyntra.myntassets.com/dam-assets/assets/images/14012520/2021/6/28/5ed221bd-3f29-427a-9532-f04bc23c493d1624875401380-Mast--Harbour-Men-Jeans-4491624875400538-1.jpg,https://azmyntra.myntassets.com/dam-assets/assets/images/14012520/2021/6/28/c19be2e2-661a-475d-acb3-155d928a219c1624875401371-Mast--Harbour-Men-Jeans-4491624875400538-2.jpg,http://assets.myntassets.com/assets/images/14012520/2021/6/28/5ed221bd-3f29-427a-9532-f04bc23c493d1624875401380-Mast--Harbour-Men-Jeans-4491624875400538-1.jpg,https://azmyntra.myntassets.com/dam-assets/assets/images/14012520/2021/6/28/c19be2e2-661a-475d-acb3-155d928a219c1624875401371-Mast--Harbour-Men-Jeans-4491624875400538-2.jpg,http://assets.myntassets.com/assets/images/14012520/2021/6/28/5ed221bd-3f29-427a-9532-f04bc23c493d1624875401380-Mast--Harbour-Men-Jeans-4491624875400538-1.jpg,http://assets.myntassets.com/assets/images/14012520/2021/6/28/c19be2e2-661a-475d-acb3-155d928a219c1624875401371-Mast--Harbour-Men-Jeans-4491624875400538-2.jpg,http://assets.myntassets.com/assets/images/14012520/2021/6/28/d5a2e37d-d778-4518-92c8-3869fe98c2aa1624875401363-Mast--Harbour-Men-Jeans-4491624875400538-3.jpg,http://assets.myntassets.com/assets/images/14012520/2021/6/28/63c7f8df-a67a-451e-9694-02148a607e7f1624875401348-Mast--Harbour-Men-Jeans-4491624875400538-5.jpg,http://assets.myntassets.com/assets/images/14012520/2021/6/28/fe5e040b-aa7e-4baf-95d9-4e4a172e3cbe1624875401356-Mast--Harbour-Men-Jeans-4491624875400538-4.jpg,http://assets.myntassets.com/assets/images/14012520/2021/6/28/02a10070-9474-48f9-9399-8113ef438ea61624875401341-Mast--Harbour-Men-Jeans-4491624875400538-6.jpg,http://assets.myntassets.com/assets/images/14012520/2021/6/28/efdec495-6b2d-4a99-aac1-e746890a7e331624875401333-Mast--Harbour-Men-Jeans-4491624875400538-7.jpg",1138.896,14
12677966,Men,Roadster,Roadster Men Navy Blue Solid Bomber Jacket,Navy Blue,"Navy Blue solid bomber jacket, has a mock collar, 3 pockets, zip closure, long sleeves, straight hem, and polyester lining",Material: Polyester<br>  Machine Wash,Jackets,Polyester,,,Solid,Bomber,Regular,India,,Machine Wash,Long Sleeves,"https://azmyntra.myntassets.com/dam-assets/assets/images/12677966/2020/11/28/4a63fc37-3463-4bdd-948c-08aa641b8d8c1606561311041-Roadster-Men-Jackets-6841606561309257-1.jpg,https://azmyntra.myntassets.com/dam-assets/assets/images/12677966/2020/11/28/a0ee0089-5bf0-4c41-ab1a-22c45f3ecae61606561310989-Roadster-Men-Jackets-6841606561309257-2.jpg,http://assets.myntassets.com/assets/images/12677966/2020/11/28/4a63fc37-3463-4bdd-948c-08aa641b8d8c1606561311041-Roadster-Men-Jackets-6841606561309257-1.jpg,https://azmyntra.myntassets.com/dam-assets/assets/images/12677966/2020/11/28/a0ee0089-5bf0-4c41-ab1a-22c45f3ecae61606561310989-Roadster-Men-Jackets-6841606561309257-2.jpg,http://assets.myntassets.com/assets/images/12677966/2020/11/28/4a63fc37-3463-4bdd-948c-08aa641b8d8c1606561311041-Roadster-Men-Jackets-6841606561309257-1.jpg,http://assets.myntassets.com/assets/images/12677966/2020/11/28/a0ee0089-5bf0-4c41-ab1a-22c45f3ecae61606561310989-Roadster-Men-Jackets-6841606561309257-2.jpg,http://assets.myntassets.com/assets/images/12677966/2020/11/28/6101f6df-45af-4a7f-88e3-c422fc846a301606561310946-Roadster-Men-Jackets-6841606561309257-3.jpg,http://assets.myntassets.com/assets/images/12677966/2020/11/28/f296b825-0134-48dc-acc8-2730a519e0511606561310850-Roadster-Men-Jackets-6841606561309257-5.jpg,http://assets.myntassets.com/assets/images/12677966/2020/11/28/d0828bc1-d75d-4993-b79c-4c7f794568281606561310898-Roadster-Men-Jackets-6841606561309257-4.jpg,http://assets.myntassets.com/assets/images/12677966/2020/11/28/d7466728-23ec-4eb6-b267-0482e3a46dcd1606561310799-Roadster-Men-Jackets-6841606561309257-6.jpg,http://assets.myntassets.com/assets/images/12677966/2020/11/28/4f61a444-3e44-41e7-b022-43be61feb32c1606561310749-Roadster-Men-Jackets-6841606561309257-7.jpg",1771.6000000000001,9
13904338,Men,Mast & Harbour,Mast  Harbour Men Navy Blue Slim Fit Printed Casual Shirt,Navy Blue,"Navy blue micro ditsy printed opaque Casual shirt ,has a spread collar,  button placket,  pocket, long regular sleeves,  curved hem","100% Cotton ,<br>Machine wash",Shirts,Cotton,Slim Fit,,Printed,,Regular,India,,Machine Wash,Long Sleeves,"https://azmyntra.myntassets.com/dam-assets/assets/images/13904338/2021/7/1/cbd5da44-f058-422b-b607-8f7056ae4f431625124640974-Mast--Harbour-Men-Shirts-4181625124640420-1.jpg,https://azmyntra.myntassets.com/dam-assets/assets/images/13904338/2021/7/1/a9eef64a-2d87-4a20-b02e-f03a9e2eac551625124640966-Mast--Harbour-Men-Shirts-4181625124640420-2.jpg,http://assets.myntassets.com/assets/images/13904338/2021/7/1/cbd5da44-f058-422b-b607-8f7056ae4f431625124640974-Mast--Harbour-Men-Shirts-4181625124640420-1.jpg,https://azmyntra.myntassets.com/dam-assets/assets/images/13904338/2021/7/1/a9eef64a-2d87-4a20-b02e-f03a9e2eac551625124640966-Mast--Harbour-Men-Shirts-4181625124640420-2.jpg,http://assets.myntassets.com/assets/images/13904338/2021/7/1/cbd5da44-f058-422b-b607-8f7056ae4f431625124640974-Mast--Harbour-Men-Shirts-4181625124640420-1.jpg,http://assets.myntassets.com/assets/images/13904338/2021/7/1/a9eef64a-2d87-4a20-b02e-f03a9e2eac551625124640966-Mast--Harbour-Men-Shirts-4181625124640420-2.jpg,http://assets.myntassets.com/assets/images/13904338/2021/7/1/c4b334b4-cc31-440e-8544-2e23510d702e1625124640958-Mast--Harbour-Men-Shirts-4181625124640420-3.jpg,http://assets.myntassets.com/assets/images/13904338/2021/7/1/59c3d5cd-95ad-4b01-9e33-a859166960451625124640940-Mast--Harbour-Men-Shirts-4181625124640420-5.jpg,http://assets.myntassets.com/assets/images/13904338/2021/7/1/18a8db5d-9312-48f3-909a-3d5bc3e127871625124640948-Mast--Harbour-Men-Shirts-4181625124640420-4.jpg,http://assets.myntassets.com/assets/images/13904338/2021/7/1/4c2e238f-116f-44e7-8579-8d25ec63507d1625124640933-Mast--Harbour-Men-Shirts-4181625124640420-6.jpg",1069.232,9
14695956,Men,HERE&NOW,HERENOW Men Black Typography Printed T-shirt,Black,"<ul> <li> Black Tshirt for men </li> <li> Typography printed </li> <li> Regular length </li> <li> Round neck </li> <li> Short,  regular sleeves </li> <li> Knitted cotton fabric </li> </ul>",100% Cotton<br>Machine wash,Tshirts,Cotton,Regular Fit,Round Neck,Printed,,Regular,India,,Machine Wash,Short Sleeves,"https://azmyntra.myntassets.com/dam-assets/assets/images/14695956/2021/8/19/d96b9961-043f-4f3a-a8c1-6b49967547521629363447667-HERENOW-Men-Tshirts-7731629363447285-1.jpg,https://azmyntra.myntassets.com/dam-assets/assets/images/14695956/2021/8/19/16bdad20-144c-4c20-9817-62bab1d95f1d1629363447659-HERENOW-Men-Tshirts-7731629363447285-2.jpg,http://assets.myntassets.com/assets/images/14695956/2021/8/19/d96b9961-043f-4f3a-a8c1-6b49967547521629363447667-HERENOW-Men-Tshirts-7731629363447285-1.jpg,https://azmyntra.myntassets.com/dam-assets/assets/images/14695956/2021/8/19/16bdad20-144c-4c20-9817-62bab1d95f1d1629363447659-HERENOW-Men-Tshirts-7731629363447285-2.jpg,http://assets.myntassets.com/assets/images/14695956/2021/8/19/d96b9961-043f-4f3a-a8c1-6b49967547521629363447667-HERENOW-Men-Tshirts-7731629363447285-1.jpg,http://assets.myntassets.com/assets/images/14695956/2021/8/19/16bdad20-144c-4c20-9817-62bab1d95f1d1629363447659-HERENOW-Men-Tshirts-7731629363447285-2.jpg,http://assets.myntassets.com/assets/images/14695956/2021/8/19/d0376fd5-393a-47d8-af97-dbef67a335db1629363447651-HERENOW-Men-Tshirts-7731629363447285-3.jpg,http://assets.myntassets.com/assets/images/14695956/2021/8/19/ea93a31e-f770-4192-9c52-3d96ccdd7cc11629363447634-HERENOW-Men-Tshirts-7731629363447285-5.jpg,http://assets.myntassets.com/assets/images/14695956/2021/8/19/0fc39c0c-8262-45d1-9326-1dd0a3c5864e1629363447643-HERENOW-Men-Tshirts-7731629363447285-4.jpg",457.024,12
